,Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК,Макс_ГТУ,Макс_V_ЦБН,Макс_S_ЦБН
3325,Цех_3бис,38,2005-03-04 14:20:00,3.1,1.9,,,,,,,,3.1,4.3,,,,,,,,,,,,,,24.5,27.0,,,,6360.0,4960.0,,49.0,69.0,отлично,отлично,отлично,ВСВ-333,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.3,,27.0
3326,Цех_3бис,38,2005-03-18 10:00:00,3.0,1.9,,,,,,,,2.6,5.3,,,,,,,,,,,,,,24.5,28.0,,,,6400.0,4890.0,,50.0,70.8,хорошо,отлично,хорошо,ВСВ-333,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.3,,28.0
3327,Цех_3бис,38,2005-06-03 13:20:00,2.7,3.9,2.2,2.7,1.8,1.1,2.3,2.0,1.9,3.5,5.7,4.3,,,,,,,2.2,3.6,2.0,1.9,1.7,2.4,20.0,22.0,,,,6300.0,4780.0,,49.6,67.5,хорошо,отлично,хорошо,ВК-5 №1401/ВСВ-333,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.7,3.6,22.0
3328,Цех_3бис,38,2005-06-03 13:30:00,2.1,3.1,0.9,2.3,1.1,0.5,1.9,1.2,0.9,2.2,2.6,2.2,,,,,,,0.8,1.1,0.4,0.5,0.5,1.0,20.0,22.0,,,,6300.0,4780.0,,49.6,67.5,отлично,отлично,отлично,ВИК-3 №001/ВСВ-333,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.1,1.1,22.0
3329,Цех_3бис,38,2005-06-06 08:20:00,2.8,2.1,0.9,2.2,1.1,0.6,2.4,1.8,1.2,2.8,5.0,3.4,,,,,,,1.0,0.9,0.6,0.5,0.7,1.6,22.0,25.0,,,,6400.0,4850.0,,48.5,66.5,хорошо,отлично,хорошо,ВИК-3 №001/ВСВ-333,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.0,1.6,25.0
3330,Цех_3бис,38,2005-06-06 11:40:00,2.6,1.6,0.9,1.4,1.0,0.8,2.3,1.6,1.0,3.4,4.9,3.3,,,,,,,1.1,1.0,0.7,0.6,0.7,1.9,26.5,30.5,,,,6540.0,4920.0,,48.4,66.7,хорошо,отлично,хорошо,ВИК-3 №001   /ВСВ-333,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.9,1.9,30.5
3331,Цех_3бис,38,2005-06-06 14:20:00,3.0,2.4,0.9,2.4,0.9,0.7,2.3,1.4,0.9,1.8,3.9,2.5,,,,,,,0.7,1.4,0.7,0.5,1.0,1.1,23.5,27.5,,,,6340.0,4690.0,,48.7,66.3,отлично,отлично,отлично,ВИК-3 №001/ВСВ-333,10 - 1000*,46899,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.9,1.4,27.5
3332,Цех_3бис,38,2005-06-16 08:20:00,3.2,1.9,,,,,,,,3.9,5.1,,,,,,,,,,,,,,30.5,34.5,,,,6420.0,4910.0,,51.2,71.2,хорошо,отлично,хорошо,ВСВ-333,10 - 1000,47067,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.1,,34.5
3333,Цех_3бис,38,2005-07-04 08:20:00,3.4,2.1,,,,,,,,3.1,4.2,,,,,,,,,,,,,,23.0,27.0,,,,6450.0,4800.0,,,,отлично,отлично,отлично,ВСВ-333,10 - 1000,47503,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.2,,27.0
3334,Цех_3бис,38,2005-07-12 10:20:00,3.4,2.4,,,,,,,,4.1,5.1,,,,,,,,,,,,,,27.0,30.0,,,,6430.0,4960.0,,,,хорошо,отлично,хорошо,ВСВ-333,10 - 1000,47719,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.1,,30.0
3335,Цех_3бис,38,2005-07-25 09:10:00,0.6,0.8,0.7,1.0,1.1,0.6,2.3,1.5,1.0,1.5,3.4,1.7,,,,,,,1.2,1.5,0.6,0.7,2.1,1.7,17.0,20.0,,,,6350.0,4500.0,,55.9,71.6,отлично,отлично,отлично,ВИК-3 №001/ВСВ-333,10 - 1000*,48031,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.4,2.1,20.0
3336,Цех_3бис,38,2005-08-09 14:30:00,0.5,0.6,0.6,1.1,1.1,0.6,2.2,1.3,1.0,1.9,2.8,2.4,,,,,,,1.0,1.7,0.7,0.5,0.6,1.1,24.0,27.0,,,,6230.0,4760.0,,51.7,71.0,отлично,отлично,отлично,ВИК-3 №001/ВСВ-333,10 - 1000*,48391,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",2.8,1.7,27.0
3337,Цех_3бис,38,2005-09-12 14:30:00,1.0,0.6,0.9,2.1,1.2,0.6,1.8,1.1,1.1,2.6,3.0,2.3,,,,,,,0.7,1.1,0.5,0.6,0.6,0.9,23.0,27.0,,,,6340.0,4800.0,,46.3,63.0,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,48776,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.0,1.1,27.0
3338,Цех_3бис,38,2005-09-26 16:30:00,0.9,0.5,0.6,1.7,1.2,0.6,1.8,1.1,1.1,2.6,4.4,2.4,,,,,,,0.7,1.2,0.6,0.4,0.8,1.6,22.0,27.0,,,,6400.0,4830.0,,52.1,72.0,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,49088,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,1.6,27.0
3339,Цех_3бис,38,2005-10-11 08:30:00,1.2,0.7,0.8,2.3,1.3,0.9,1.6,1.1,1.4,2.6,4.3,2.2,,,,,,,0.7,1.3,0.7,0.6,0.9,1.8,20.5,25.0,,,,6350.0,4830.0,,50.5,70.4,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,49479, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.3,1.8,25.0
3340,Цех_3бис,38,2005-10-27 16:00:00,0.8,0.7,0.7,1.6,1.2,0.6,1.8,1.0,1.1,2.2,5.4,2.6,,,,,,,0.9,2.0,0.7,1.1,1.3,1.3,28.0,37.5,,,,6650.0,5170.0,,49.7,70.3,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,49646,"ТНД_Г -5,4мм/с(штат.сис.) и 7,9мм/с(по ВИКу)",Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.4,2.0,37.5
3341,Цех_3бис,38,2005-10-28 09:00:00,1.1,0.7,0.7,1.8,1.0,0.6,1.8,1.2,1.3,3.2,4.4,3.0,,,,,,,0.9,1.4,0.8,0.5,0.9,2.0,26.0,30.0,,,,6420.0,4960.0,,49.3,69.8,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,49663,"ТНД_Г -4,8мм/с(штат.сис.)",Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.0,30.0
3342,Цех_3бис,38,2005-11-15 10:00:00,0.9,0.8,0.7,1.5,1.1,0.7,1.8,1.1,1.1,3.4,4.4,2.9,,,,,,,0.8,1.4,0.7,0.6,0.9,1.5,25.0,30.0,,,,6510.0,4960.0,,50.1,70.6,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,49981, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,1.5,30.0
3343,Цех_3бис,38,2005-11-28 09:00:00,0.9,0.8,0.7,1.7,1.1,0.5,1.7,1.1,1.1,3.5,4.9,3.0,,,,,,,0.9,1.2,0.8,0.8,0.9,2.1,25.0,32.0,,,,6480.0,5000.0,,50.1,70.6,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,50209, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.9,2.1,32.0
3344,Цех_3бис,38,2005-12-12 16:00:00,2.5,1.4,,,,,,,,3.1,5.0,,,,,,,,,,,,,,24.0,29.0,,,,6260.0,5040.0,,,,хорошо,отлично,хорошо,ВСВ-333,10 - 1000,50559, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.0,,29.0
3345,Цех_3бис,38,2006-01-11 08:00:00,1.2,1.1,1.0,2.0,1.6,1.1,1.9,1.7,1.7,3.8,4.4,4.2,,,,,,,1.5,1.8,1.5,1.5,1.6,2.4,24.5,31.0,,,,6550.0,5020.0,,49.2,70.6,отлично,отлично,отлично,ВСВ-333/    ВК-5 №763,10 - 1000,51271, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.4,31.0
3346,Цех_3бис,38,2006-01-23 14:00:00,3.5,2.1,,,,,,,,2.9,6.3,,,,,,,,,,,,,,27.5,35.0,,,,6510.0,5170.0,,48.7,70.2,хорошо,отлично,хорошо,ВСВ-333,10 - 1000,51565, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.3,,35.0
3347,Цех_3бис,38,2006-02-06 14:00:00,1.4,1.0,0.9,2.5,1.7,0.9,1.7,1.6,1.7,2.3,4.4,3.4,,,,,,,1.4,1.8,1.8,1.4,1.6,2.5,24.5,29.0,,,,6270.0,5040.0,,48.9,70.1,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,51887, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.5,29.0
3348,Цех_3бис,38,2006-02-20 11:00:00,1.3,1.0,0.9,2.2,2.0,1.0,2.0,1.7,1.8,3.3,4.75,3.7,,,,,,,1.5,1.8,1.6,1.4,1.9,2.7,23.5,29.5,,,,6440.0,5050.0,,49.2,70.6,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,52234, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.75,2.7,29.5
3349,Цех_3бис,38,2006-03-09 10:30:00,3.0,2.0,0.8,2.3,1.7,1.1,1.9,1.8,1.6,3.5,4.6,3.6,,,,,,,1.5,1.9,1.8,1.4,2.1,2.4,23.5,29.5,,,,6450.0,5008.0,,49.2,70.5,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,52642, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.6,2.4,29.5
3350,Цех_3бис,38,2006-03-23 09:00:00,3.1,1.9,1.0,2.0,1.8,1.1,2.0,1.8,1.7,4.0,4.65,4.0,,,,,,,1.5,2.1,1.9,1.7,1.8,2.3,26.0,31.0,,,,6630.0,5014.0,,48.3,68.8,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,52976, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.65,2.3,31.0
3351,Цех_3бис,38,2006-04-19 10:00:00,3.0,1.9,1.4,1.8,1.7,1.1,2.5,1.9,1.7,4.5,3.2,3.8,,,,,,,1.4,1.6,2.3,1.2,2.5,2.9,27.0,28.0,,,,6581.0,4915.0,,47.6,66.6,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,53625, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.5,2.9,28.0
3352,Цех_3бис,38,2006-05-02 10:00:00,3.6,2.7,1.9,1.9,1.8,1.3,2.4,1.9,1.7,4.6,5.4,3.6,,,,,,,1.6,2.2,1.4,2.4,3.0,3.0,20.0,26.0,,,,6540.0,4906.0,,49.1,68.9,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,53937, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.4,3.0,26.0
3353,Цех_3бис,38,2006-05-11 08:30:00,0.7,0.8,0.6,1.6,1.2,0.9,1.9,1.3,1.0,2.6,4.4,3.2,,,,,,,0.7,1.4,0.7,0.6,0.8,1.3,18.0,25.0,,,,6515.0,4720.0,,52.9,71.7,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,54152, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,1.4,25.0
3354,Цех_3бис,38,2006-05-24 14:00:00,0.7,0.6,0.5,1.4,1.0,0.7,2.1,1.4,1.0,3.1,5.1,2.4,,,,,,,0.8,1.3,0.6,0.4,1.0,1.2,19.0,25.0,,,,6500.0,4760.0,,50.4,69.4,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,54469, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.1,1.3,25.0
3355,Цех_3бис,38,2006-06-05 14:00:00,1.2,0.6,0.6,1.7,1.2,0.8,2.1,1.4,1.2,1.9,3.8,3.0,,,,,,,0.6,1.8,0.8,0.7,0.8,0.9,18.0,22.5,,,,6370.0,4670.0,,50.2,68.4,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,54757, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.8,1.8,22.5
3356,Цех_3бис,38,2006-06-19 16:00:00,0.8,0.8,0.5,1.5,1.1,0.6,1.9,1.5,1.0,2.4,3.7,3.2,,,,,,,0.7,1.2,0.9,0.5,0.6,1.0,17.5,21.5,,,,6300.0,4730.0,,49.1,66.9,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,55095, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.7,1.2,21.5
3357,Цех_3бис,38,2006-07-10 10:20:00,0.7,0.6,0.5,1.4,1.3,0.8,2.1,1.6,1.1,2.0,4.3,3.0,,,,,,,0.7,1.1,0.8,0.6,0.7,1.0,18.5,22.5,,,,6470.0,4660.0,,50.6,69.1,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,55593, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.3,1.1,22.5
3358,Цех_3бис,38,2006-07-25 14:00:00,0.7,0.6,0.5,1.4,1.2,0.6,1.9,1.4,0.9,2.9,3.4,3.2,,,,,,,1.0,1.7,0.7,0.6,0.7,0.9,18.0,23.5,,,,6400.0,4780.0,,50.0,65.8,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,55957, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.4,1.7,23.5
3359,Цех_3бис,38,2006-09-22 10:00:00,1.3,0.84,1.2,1.9,1.4,0.9,4.4,3.3,1.3,1.9,3.6,2.7,,,,,,,0.91,1.1,1.4,0.59,0.73,1.1,19.0,27.0,,,,6380.0,4632.0,,51.9,69.9,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,56224, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,1.4,27.0
3360,Цех_3бис,38,2006-10-11 10:00:00,1.1,1.1,1.3,1.9,1.7,1.7,4.2,3.4,1.6,3.9,4.2,2.9,,,,,,,1.5,1.3,0.89,0.5,1.3,1.7,24.0,32.0,,,,6500.0,4900.0,,50.1,70.6,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,56680, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.2,1.7,32.0
3361,Цех_3бис,38,2006-10-23 14:00:00,1.1,1.5,1.1,1.4,1.6,1.7,4.6,3.7,1.8,3.6,4.1,2.7,,,,,,,0.8,1.3,1.1,0.49,0.74,1.7,21.5,33.0,,,,6600.0,4900.0,,52.0,72.4,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,56972, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.6,1.7,33.0
3362,Цех_3бис,38,2006-11-09 13:30:00,1.1,1.1,0.9,1.3,1.4,1.4,3.8,2.3,2.0,3.6,4.3,2.9,,,,,,,0.87,1.3,0.9,0.88,0.88,1.6,24.5,35.5,,,,6530.0,4970.0,,49.5,70.0,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,57380, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.3,1.6,35.5
3363,Цех_3бис,38,2006-12-20 08:30:00,0.8,1.1,1.1,1.3,1.3,1.2,3.2,2.4,1.4,3.5,5.0,3.6,,,,,,,1.2,1.3,0.63,0.62,0.73,2.0,25.5,34.0,,,,6540.0,4990.0,,47.2,67.6,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,57928, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.0,2.0,34.0
3364,Цех_3бис,38,2006-12-25 16:30:00,1.2,0.9,1.2,1.8,1.2,1.3,3.2,1.8,1.5,3.7,4.8,3.4,,,,,,,0.9,1.1,0.63,0.5,1.2,1.8,25.5,34.5,,,,6410.0,4990.0,,47.7,67.8,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,58079, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.8,1.8,34.5
3365,Цех_3бис,38,2007-01-05 13:30:00,1.3,1.0,1.4,2.0,1.2,1.1,2.9,2.1,1.2,1.9,4.9,2.6,,,,,,,0.6,1.0,0.9,0.5,1.1,1.4,15.5,22.0,,,,6390.0,4650.0,,51.4,68.0,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,58318, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.9,1.4,22.0
3366,Цех_3бис,38,2007-01-22 14:00:00,1.4,1.1,0.8,2.2,1.0,1.0,3.1,2.2,1.8,3.6,4.1,2.7,,,,,,,0.9,1.1,0.8,0.5,0.6,1.2,16.5,25.5,,,,6385.0,4790.0,,49.5,66.0,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,58726, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.1,1.2,25.5
3367,Цех_3бис,38,2007-02-05 13:30:00,1.1,0.5,0.7,2.2,1.3,0.6,3.0,2.1,1.3,3.4,4.3,2.3,,,,,,,0.66,1.2,0.7,0.6,0.6,1.2,20.0,27.5,,,,6280.0,4870.0,,48.1,66.3,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,59058, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.3,1.2,27.5
3368,Цех_3бис,38,2007-02-22 11:00:00,1.1,0.82,0.6,1.9,1.1,0.83,3.3,2.4,1.5,3.2,4.4,2.5,,,,,,,0.81,1.1,0.74,0.53,0.73,1.6,19.0,27.5,,,,6390.0,4900.0,,49.9,68.2,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,59467, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,1.6,27.5
3369,Цех_3бис,38,2007-03-26 10:00:00,1.4,1.2,0.9,2.2,1.3,1.2,3.1,2.2,1.5,3.7,4.7,3.0,,,,,,,0.9,1.1,0.8,0.6,1.2,1.7,20.0,27.0,,,,6280.0,4870.0,,,,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,60234, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.7,1.7,27.0
3370,Цех_3бис,38,2007-05-18 14:00:00,0.9,1.3,1.2,2.1,1.6,1.2,3.8,2.2,1.9,1.9,3.8,2.3,,,,,,,1.1,1.6,1.3,1.2,1.7,1.6,18.0,21.5,,,,6320.0,4490.0,,54.6,71.8,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,60307, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.8,1.7,21.5
3371,Цех_3бис,38,2007-05-18 10:00:00,0.67,1.4,0.71,1.9,1.1,1.4,4.1,2.7,1.7,1.7,5.0,2.9,,,,,,,0.57,1.1,0.76,0.63,1.1,1.5,19.5,24.5,,,,6440.0,4570.0,,54.5,72.2,хорошо,отлично,хорошо,ВИК-3 №001 /ВСВ-333,10 - 1000*,60303, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.0,1.5,24.5
3372,Цех_3бис,38,2007-05-18 11:00:00,0.9,1.7,1.1,2.3,1.5,1.6,4.0,2.7,2.4,2.4,5.4,3.1,,,,,,,1.3,2.0,1.5,1.2,1.2,1.6,21.5,26.5,,,,6580.0,4670.0,,54.4,72.3,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №763,10 - 1000,60304, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.4,2.0,26.5
3373,Цех_3бис,38,2007-09-07 09:00:00,1.4,1.1,0.9,2.5,1.5,1.2,2.6,1.5,2.2,2.1,3.5,3.3,,,,,,,1.3,1.6,1.4,1.7,1.6,1.6,32.0,30.0,,,,6430.0,4740.0,,48.6,66.0,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,60325,1 реж,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.5,1.7,32.0
3374,Цех_3бис,38,2007-09-07 10:00:00,1.6,1.0,1.0,2.7,1.9,1.3,2.5,1.3,2.4,2.1,3.8,3.5,,,,,,,1.4,2.1,1.6,1.7,1.7,1.6,35.0,32.5,,,,6310.0,4640.0,,48.8,66.0,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,60326,2 реж,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.8,2.1,35.0
3375,Цех_3бис,38,2007-09-07 11:00:00,1.6,1.2,0.9,3.1,2.2,1.4,2.4,1.3,2.4,1.9,4.4,3.9,,,,,,,1.1,1.8,1.6,1.8,2.1,1.7,33.5,32.5,,,,6240.0,4520.0,,49.0,65.85,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,60327,3 реж,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.1,33.5
3376,Цех_3бис,38,2007-09-13 09:00:00,1.3,0.9,0.8,2.0,1.8,1.1,2.3,1.4,1.8,1.6,4.2,3.1,,,,,,,1.2,2.2,1.9,2.0,2.3,1.6,33.5,34.0,,,,6455.0,4580.0,,54.8,72.7,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,60420, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.2,2.3,34.0
3377,Цех_3бис,38,2007-09-24 10:00:00,1.1,0.9,0.8,2.0,1.9,1.1,1.7,1.5,1.6,3.0,4.4,2.7,,,,,,,1.8,1.5,1.5,2.1,2.0,2.1,32.5,35.0,,,,6580.0,4780.0,,51.4,69.9,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,60686, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.1,35.0
3378,Цех_3бис,38,2007-10-10 10:00:00,1.3,1.0,0.9,2.0,1.8,1.1,2.0,1.4,1.6,1.7,4.4,3.4,,,,,,,1.4,1.6,1.6,1.9,2.1,2.1,30.5,32.0,,,,6530.0,4530.0,,55.1,69.4,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,61070, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.1,32.0
3379,Цех_3бис,38,2007-10-29 10:00:00,1.6,1.2,0.9,2.4,2.0,1.3,2.1,1.3,1.7,2.6,4.0,3.2,,,,,,,1.7,1.6,1.3,1.7,1.8,1.6,32.5,37.0,,,,6390.0,4710.0,,49.4,66.6,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,61526, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.0,1.8,37.0
3380,Цех_3бис,38,2007-11-12 17:00:00,1.3,1.0,0.8,2.4,1.9,1.0,1.7,1.3,1.6,3.4,3.2,2.8,,,,,,,2.1,1.5,1.2,2.0,2.2,2.0,36.5,46.0,,,,6520.0,4904.0,,47.5,66.0,отлично,отлично,отлично,ВСВ-333/      ВК-5 №763,10 - 1000,61869, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.4,2.2,46.0
